"","booking.status","number.of.adults","number.of.children","number.of.weekend.nights","number.of.week.nights","car.parking.space","lead.time","repeated","P.C","P.not.C","average.price","special.requests","day","month","year","type.of.meal_Meal Plan 2","type.of.meal_Meal Plan 3","type.of.meal_Not Selected","room.type_Room_Type 2","room.type_Room_Type 3","room.type_Room_Type 4","room.type_Room_Type 5","room.type_Room_Type 6","room.type_Room_Type 7","market.segment.type_Complementary","market.segment.type_Corporate","market.segment.type_Offline","market.segment.type_Online"
"6461",0,2,0,1,3,0,6,0,0,0,66.3,0,15,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6462",0,2,0,0,3,0,188,0,0,0,80.75,0,2,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6463",0,1,0,0,1,0,3,1,0,2,159,0,19,5,2018,0,0,0,0,0,0,1,0,0,0,1,0,0
"6464",1,2,0,0,3,0,271,0,0,0,101.33,1,21,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6465",1,2,0,2,0,0,43,0,0,0,90.9,0,28,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6466",1,1,0,0,2,0,112,0,0,0,131.4,0,17,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6467",0,2,0,1,1,0,24,0,0,0,139,2,20,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6468",0,1,0,2,2,0,115,0,0,0,76,0,27,2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6469",0,2,0,2,1,0,65,0,0,0,80.75,1,23,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6470",0,2,0,0,3,0,56,0,0,0,76.92,1,21,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6471",0,2,0,0,1,0,22,0,0,0,122,3,31,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6472",0,2,0,0,3,0,141,0,0,0,103.5,1,14,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6473",1,2,0,1,2,0,170,0,0,0,105.3,0,1,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6474",1,2,0,2,1,0,195,0,0,0,108.9,2,2,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6475",1,2,0,0,4,0,76,0,0,0,80.75,0,12,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6476",0,2,0,0,2,0,35,0,0,0,113.4,1,21,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6477",0,2,0,0,1,0,45,0,0,0,76.5,0,5,7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6478",1,2,0,1,3,0,60,0,0,0,123.98,1,5,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6479",0,2,0,0,3,0,105,0,0,0,75,0,12,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6480",0,2,1,2,2,0,92,0,0,0,89.55,0,12,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6481",0,2,0,1,0,0,18,0,0,0,80,0,11,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6482",1,2,0,1,2,0,55,0,0,0,116.1,1,9,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6483",0,2,0,0,3,0,37,0,0,0,105,0,13,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6484",0,2,0,0,2,0,29,0,0,0,152,2,5,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6485",1,2,0,0,5,0,108,0,0,0,120.6,0,2,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6486",1,2,0,1,2,0,309,0,0,0,101,0,13,5,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6487",0,1,0,0,1,0,55,0,0,0,92,0,6,4,2018,1,0,0,0,0,1,0,0,0,0,0,1,0
"6488",0,2,0,1,5,0,17,0,0,0,125.33,0,28,12,2017,0,0,0,0,0,1,0,0,0,0,0,0,1
"6489",1,1,0,2,1,0,31,0,0,0,114.3,1,2,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6490",0,2,0,1,0,0,263,0,0,0,67,0,21,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6491",0,1,0,0,1,0,59,0,0,0,80,0,28,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6492",0,2,0,2,2,0,100,0,0,0,80.75,1,17,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6493",1,2,0,0,2,0,5,0,0,0,109,1,8,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6494",0,2,0,0,2,0,3,0,0,0,169,1,15,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6495",0,2,0,1,2,0,6,0,0,0,87,0,18,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"6496",1,2,0,0,2,0,72,0,0,0,108,1,18,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6497",0,2,0,0,1,0,67,0,0,0,125.1,1,13,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6498",0,3,0,0,1,0,33,0,0,0,146.7,2,20,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6499",0,1,0,1,2,1,7,1,3,33,67,0,23,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"6500",1,2,0,1,0,0,0,0,0,0,216,0,15,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6501",0,2,1,2,0,0,11,0,0,0,159,3,22,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6502",0,2,0,2,6,0,55,0,0,0,85.5,0,30,8,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6503",0,3,0,0,3,0,7,0,0,0,86.78,1,28,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6504",0,2,0,2,5,0,109,0,0,0,74.89,0,2,4,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"6505",1,2,0,2,0,0,146,0,0,0,95,0,24,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6506",1,2,0,4,10,0,204,0,0,0,119.85,1,7,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6507",0,2,0,2,1,0,145,0,0,0,65,0,3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6508",0,1,0,1,0,0,3,0,0,0,115.5,1,31,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6509",0,2,0,2,1,0,23,0,0,0,109,1,2,1,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"6510",0,2,0,2,1,0,96,0,0,0,94.5,0,11,7,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"6511",1,1,0,2,1,0,1,0,0,0,60,0,28,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6512",0,2,0,1,2,0,45,0,0,0,112.5,2,18,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6513",0,2,0,0,1,0,42,0,0,0,109,2,29,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6514",1,1,0,0,1,0,101,0,0,0,63.75,1,8,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"6515",0,1,0,1,2,0,38,0,0,0,117,1,3,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6516",0,2,0,0,1,0,17,0,0,0,65.1,1,18,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6517",0,2,0,0,4,0,15,0,0,0,139,1,31,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6518",1,2,0,0,1,0,105,0,0,0,75,0,6,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6519",0,2,0,2,3,0,40,0,0,0,64.15,0,26,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"6520",0,1,0,0,2,0,32,0,0,0,73,0,20,11,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6521",0,2,0,2,1,0,96,0,0,0,63.75,0,27,8,2018,0,0,1,0,0,0,0,0,0,0,0,1,0
"6522",0,2,0,1,2,0,70,0,0,0,79.5,1,31,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6523",1,2,0,2,0,0,386,0,0,0,115,1,23,10,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6524",1,2,0,1,1,0,45,0,0,0,71.1,0,12,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6525",1,2,0,0,2,0,377,0,0,0,115,1,14,10,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6526",1,2,0,0,3,0,165,0,0,0,112.8,1,24,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6527",1,2,0,0,2,0,160,0,0,0,128.35,1,27,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6528",0,2,0,2,4,0,237,0,0,0,81.5,1,28,7,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"6529",0,2,0,1,2,0,96,0,0,0,94.67,2,18,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6530",0,2,0,1,2,0,338,0,0,0,90.67,1,7,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6531",1,2,0,2,1,0,62,0,0,0,135.9,0,11,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6532",1,2,0,0,4,0,77,0,0,0,95.7,2,22,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6533",0,2,0,2,0,0,24,0,0,0,94.35,3,12,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6534",0,2,0,0,1,0,55,0,0,0,104,0,6,4,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"6535",1,2,0,2,2,0,155,0,0,0,85,1,25,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6536",1,2,0,0,1,0,71,0,0,0,116.1,0,9,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6537",1,2,0,1,1,0,180,0,0,0,88.77,0,27,8,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"6538",0,2,0,0,4,0,104,0,0,0,83.12,1,6,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6539",1,2,0,0,2,0,64,0,0,0,140,0,17,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"6540",1,1,0,2,1,0,1,0,0,0,60,0,28,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6541",1,2,0,0,2,0,185,0,0,0,122.4,1,5,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6542",0,1,0,0,2,0,286,0,0,0,91,0,16,9,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"6543",1,2,0,2,9,0,106,0,0,0,110.77,0,15,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6544",0,2,0,1,1,0,26,0,0,0,145,1,29,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6545",1,2,0,0,3,0,65,0,0,0,89.1,0,21,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6546",0,2,2,2,3,0,67,0,0,0,106.25,0,10,7,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6547",1,2,0,1,1,0,62,0,0,0,140.4,0,30,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6548",0,1,0,0,2,0,14,0,0,0,67.76,1,1,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6549",1,3,0,0,5,0,5,0,0,0,229.46,0,4,10,2018,0,0,0,0,0,0,0,0,1,0,0,0,1
"6550",0,1,0,2,0,0,6,0,0,0,99,2,8,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6551",0,2,0,0,3,0,11,0,0,0,160,0,24,5,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"6552",0,2,0,1,4,0,112,0,0,0,76.97,0,18,4,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"6553",0,2,0,2,1,0,124,0,0,0,163.8,4,4,9,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6554",0,2,0,0,3,1,42,0,0,0,115.8,1,24,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6555",0,2,0,2,2,0,9,0,0,0,87,1,14,2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6556",0,2,0,1,2,0,79,0,0,0,60,0,11,12,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"6557",0,1,0,1,0,0,1,0,0,0,103.18,1,9,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6558",1,1,0,1,4,0,144,0,0,0,80.75,0,29,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6559",1,2,0,2,3,0,54,0,0,0,88.4,1,17,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6560",1,2,0,0,3,0,116,0,0,0,105.3,0,5,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6561",1,3,0,0,4,0,40,0,0,0,145.35,1,23,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6562",0,2,0,0,3,0,4,0,0,0,95,0,25,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6563",1,2,0,2,3,0,276,0,0,0,61,0,13,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6564",0,2,0,0,3,0,70,0,0,0,126.9,0,9,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6565",0,1,0,0,1,0,221,0,0,0,73,0,12,8,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"6566",0,2,0,1,3,0,5,0,0,0,58,0,14,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6567",0,1,0,2,1,0,4,0,0,0,110,0,11,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
"6568",0,3,0,0,2,1,111,0,0,0,155.7,2,11,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6569",0,1,0,1,1,0,18,0,0,0,88.8,0,9,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6570",1,2,0,0,1,0,31,0,0,0,126.9,0,23,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6571",1,2,0,0,4,0,255,0,0,0,84.43,1,12,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6572",0,1,0,1,1,0,34,0,0,0,56.16,0,17,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6573",0,2,0,0,3,0,89,0,0,0,76.5,0,30,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6574",0,2,2,0,2,0,7,0,0,0,241,2,25,5,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"6575",0,1,0,0,1,0,29,0,0,0,66,0,23,2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"6576",0,2,0,3,6,0,111,0,0,0,72.25,0,18,7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6577",0,2,0,0,2,0,111,0,0,0,105.3,1,14,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6578",0,2,0,2,1,0,20,0,0,0,85,0,11,9,2018,0,0,1,0,0,0,0,0,0,0,0,1,0
"6579",0,2,0,1,4,0,336,0,0,0,78,0,21,9,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6580",0,2,0,1,2,0,189,0,0,0,96.3,3,28,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6581",1,2,0,0,3,0,213,0,0,0,130,0,7,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6582",0,1,0,0,2,0,13,0,0,0,129,2,23,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6583",0,2,0,1,1,0,40,0,0,0,70,0,5,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6584",0,2,0,2,1,0,46,0,0,0,107.1,0,3,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6585",1,2,0,2,1,0,117,0,0,0,94.5,0,1,8,2017,1,0,0,0,0,0,0,0,0,0,0,0,1
"6586",0,3,0,1,3,0,80,0,0,0,121.55,3,25,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6587",1,2,1,0,1,0,5,0,0,0,143.5,1,2,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6588",0,2,0,0,1,0,83,0,0,0,105.3,1,23,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6589",0,2,0,0,3,1,37,0,0,0,153,3,27,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6590",0,2,0,2,5,0,157,0,0,0,78.45,1,27,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6591",1,1,0,1,0,0,111,0,0,0,120,0,10,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6592",1,0,2,2,4,0,296,0,0,0,65.29,0,24,10,2017,0,0,0,1,0,0,0,0,0,0,0,0,1
"6593",0,2,0,2,0,0,5,1,1,0,100,0,20,9,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"6594",0,1,0,2,0,0,141,0,0,0,111.15,1,5,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6595",1,2,0,0,2,0,346,0,0,0,115,1,13,9,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6596",1,2,0,0,3,0,211,0,0,0,77.03,0,23,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6597",0,2,2,1,1,0,58,0,0,0,180.9,2,27,6,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"6598",0,2,0,2,2,0,2,0,0,0,81.75,1,15,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6599",0,2,0,2,5,0,10,0,0,0,85,0,31,8,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6600",1,3,0,2,3,0,6,0,0,0,161,0,27,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6601",1,1,0,2,2,0,34,0,0,0,139.5,1,2,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6602",0,2,0,1,2,0,86,0,0,0,65,1,20,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6603",0,2,0,0,1,0,11,0,0,0,68.53,1,5,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6604",0,2,0,1,2,0,115,0,0,0,136.1,1,6,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6605",1,2,0,0,3,0,304,0,0,0,89,0,3,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6606",1,2,0,1,0,0,165,0,0,0,94.5,0,17,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6607",0,2,0,0,3,0,5,0,0,0,96,1,15,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6608",0,1,0,0,2,0,31,1,0,1,65,0,17,12,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"6609",0,3,0,0,2,0,0,0,0,0,157,1,9,6,2018,1,0,0,0,0,1,0,0,0,0,0,0,1
"6610",0,1,0,0,2,0,192,0,0,0,95,0,24,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6611",0,1,0,1,1,0,247,0,0,0,90,0,6,6,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"6612",0,2,0,1,4,0,57,0,0,0,141.84,2,7,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6613",0,1,0,2,1,0,17,0,0,0,69.49,1,5,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"6614",1,2,0,0,4,0,228,0,0,0,102.85,1,5,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6615",0,2,0,1,2,0,133,0,0,0,84.33,1,11,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6616",0,2,0,0,1,0,0,0,0,0,0,1,10,3,2018,0,0,1,0,0,0,0,0,1,1,0,0,0
"6617",1,3,0,1,1,0,95,0,0,0,126,1,26,11,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6618",1,2,0,2,3,0,108,0,0,0,97,1,24,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6619",0,2,2,1,2,0,29,0,0,0,183.67,1,4,12,2017,0,0,0,0,0,0,0,1,0,0,0,0,1
"6620",0,2,0,0,2,0,64,0,0,0,158.4,1,16,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6621",1,2,0,2,2,0,35,0,0,0,98.1,0,22,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6622",0,2,0,0,1,0,36,0,0,0,81.9,2,10,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6623",0,2,1,0,1,0,4,0,0,0,97.41,0,2,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6624",1,2,0,0,3,0,213,0,0,0,130,0,7,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6625",1,1,0,2,1,0,93,0,0,0,115,0,15,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6626",0,1,0,1,1,0,14,0,0,0,137.16,1,7,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6627",1,2,0,0,1,0,139,0,0,0,85.5,0,2,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6628",0,2,0,0,2,0,7,0,0,0,119,1,15,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6629",0,2,0,2,1,0,145,0,0,0,65,0,3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6630",1,1,0,2,5,0,1,0,0,0,148.04,0,24,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6631",0,2,0,1,2,0,57,0,0,0,85,0,5,8,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6632",0,2,0,0,2,0,23,0,0,0,88,2,17,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6633",0,1,0,0,2,0,68,0,0,0,73.9,0,3,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6634",1,2,0,0,1,0,100,0,0,0,108,0,16,10,2017,1,0,0,0,0,0,0,0,0,0,0,0,1
"6635",1,2,0,0,2,0,292,0,0,0,115,0,21,7,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6636",0,2,0,1,4,0,1,0,0,0,100.47,0,7,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6637",0,2,0,0,1,0,0,0,0,0,116.45,0,28,6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"6638",1,2,0,0,2,0,167,0,0,0,105.3,2,5,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6639",1,2,1,1,4,0,73,0,0,0,135,1,12,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6640",0,2,0,2,2,0,73,0,0,0,59.5,0,20,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6641",1,2,0,0,1,0,2,0,0,0,79,1,13,2,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"6642",1,2,0,0,1,0,18,0,0,0,111,0,14,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6643",0,2,0,2,4,0,165,0,0,0,72.25,2,31,7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6644",1,2,0,0,1,0,43,0,0,0,126.9,0,30,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6645",0,2,0,1,5,0,75,0,0,0,67.83,0,20,10,2017,0,0,0,1,0,0,0,0,0,0,0,1,0
"6646",0,2,0,0,2,0,43,0,0,0,85.5,0,19,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6647",0,2,0,2,3,0,33,0,0,0,57.92,1,26,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6648",0,2,0,1,2,0,141,0,0,0,132,0,3,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6649",1,2,0,0,2,0,245,0,0,0,75,0,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6650",0,2,0,1,2,0,17,0,0,0,144,0,12,2,2018,1,0,0,0,0,1,0,0,0,0,0,0,1
"6651",0,2,0,0,4,0,84,0,0,0,105.4,1,27,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6652",1,2,0,2,4,0,132,0,0,0,102.28,0,21,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6653",0,1,0,0,2,0,164,0,0,0,100,0,2,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"6654",1,2,0,1,2,0,280,0,0,0,110,0,19,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6655",0,2,0,1,2,0,75,0,0,0,69.53,0,14,3,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"6656",0,2,1,0,1,1,1,0,0,0,155,2,31,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6657",0,2,0,1,3,0,94,0,0,0,123.3,0,21,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6658",0,1,0,2,1,0,94,0,0,0,111.33,1,8,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6659",1,2,0,0,2,0,188,0,0,0,105.5,1,18,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6660",1,2,0,2,2,0,297,0,0,0,90.95,0,23,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6661",0,2,0,1,3,0,74,0,0,0,99.45,1,21,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6662",0,2,0,2,5,0,14,0,0,0,132,2,15,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"6663",1,2,0,2,2,0,250,0,0,0,84.15,2,30,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6664",0,2,0,1,2,0,95,0,0,0,72,0,5,2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6665",0,2,0,0,3,0,36,0,0,0,112,0,13,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"6666",0,1,0,0,3,0,335,0,0,0,80,0,13,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"6667",1,2,0,0,2,0,102,0,0,0,101.5,0,16,10,2017,1,0,0,0,0,0,0,0,0,0,0,0,1
"6668",1,2,0,2,3,0,93,0,0,0,85.5,1,15,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"6669",0,3,0,1,3,0,106,0,0,0,139.95,2,11,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"6670",1,2,0,2,3,0,16,0,0,0,154.4,1,18,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"6671",0,3,0,2,1,0,11,0,0,0,138.5,1,15,8,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"6672",1,3,0,0,1,0,182,0,0,0,128.7,2,28,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6673",0,1,0,0,1,0,0,1,0,2,92.5,0,8,6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"6674",1,2,0,1,2,0,107,0,0,0,174.6,0,20,6,2018,1,0,0,0,0,1,0,0,0,0,0,0,1
"6675",1,2,0,2,3,0,39,0,0,0,165.06,1,26,8,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6676",0,2,0,0,3,1,68,0,0,0,135.9,1,10,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6677",0,1,0,0,1,0,4,0,0,0,159,0,15,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"6678",0,2,0,0,1,0,0,1,2,8,0,1,16,12,2017,0,0,0,0,0,0,0,0,1,1,0,0,0
"6679",1,2,0,2,4,0,157,0,0,0,107.29,0,16,7,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6680",1,3,0,1,2,0,161,0,0,0,130,0,25,3,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"6681",0,2,0,1,2,0,43,0,0,0,68,0,25,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
